Chromosome	Monoc1_2_state3.bed_Start	Monoc1_2_state3.bed_End	Monoc1_2_state3.bed_Name	dnase_Monoc.bed_Start	dnase_Monoc.bed_End	dnase_Monoc.bed_Name
chr15	100018400	100019400	E3	100018438	100018804	chr15.5099
chr15	100035600	100035800	E3	100035606	100036700	chr15.5107
chr15	100040400	100040600	E3	100040492	100040911	chr15.5108
chr15	100041200	100043000	E3	100042293	100042705	chr15.5109
chr15	100043800	100044600	E3	100044287	100044801	chr15.5110
chr15	100045000	100045200	E3	100045052	100045132	chr15.5111
chr15	100455200	100456400	E3	100456050	100456980	chr15.5132
chr15	100456600	100458000	E3	100457471	100457916	chr15.5133
chr15	100456600	100458000	E3	100456050	100456980	chr15.5132
chr15	101076800	101078000	E3	101077603	101077895	chr15.5183
chr15	101099200	101101000	E3	101100685	101100778	chr15.5188
chr15	101099200	101101000	E3	101098979	101099925	chr15.5187
chr15	101262200	101262600	E3	101261863	101262424	chr15.5206
chr15	101473000	101473400	E3	101472819	101473248	chr15.5236
chr15	101480000	101482400	E3	101481782	101481980	chr15.5238
chr15	101480000	101482400	E3	101481008	101481366	chr15.5237
chr15	101565000	101565600	E3	101565196	101565543	chr15.5250
chr15	101610400	101611400	E3	101611292	101611386	chr15.5263
chr15	101680600	101680800	E3	101680230	101680890	chr15.5281
chr15	101690600	101690800	E3	101690336	101691028	chr15.5283
chr15	101739000	101742000	E3	101741572	101741982	chr15.5296
chr15	101986400	101987200	E3	101987068	101987210	chr15.5352
chr15	101986400	101987200	E3	101986347	101986517	chr15.5351
chr15	101996200	101996400	E3	101995400	101996221	chr15.5354
chr16	85600	86000	E3	84632	86116	chr16.11
chr16	135200	135600	E3	133838	135759	chr16.33
chr16	386400	386400	E3	386226	386682	chr16.110
chr16	388200	388200	E3	388181	388573	chr16.112
chr16	390600	391000	E3	389686	391087	chr16.113
chr16	421200	421600	E3	419351	421906	chr16.125
chr16	585400	585600	E3	583338	586459	chr16.198
chr16	927200	928000	E3	927441	930380	chr16.344
chr16	1362200	1362600	E3	1361656	1362606	chr16.489
chr16	1695800	1696800	E3	1695970	1696484	chr16.638
chr16	1768800	1770400	E3	1769914	1769969	chr16.656
chr16	1772600	1772800	E3	1772113	1772600	chr16.657
chr16	1781400	1782200	E3	1781200	1784719	chr16.662
chr16	2065600	2066000	E3	2065447	2066034	chr16.739
chr16	2262000	2262600	E3	2262366	2262791	chr16.831
chr16	2302200	2302400	E3	2301137	2302425	chr16.843
chr16	2556800	2557000	E3	2556936	2558177	chr16.915
chr16	2559800	2560600	E3	2559777	2560476	chr16.916
chr16	2580400	2581000	E3	2580586	2583067	chr16.927
chr16	2585200	2586000	E3	2585467	2585970	chr16.928
chr16	2586400	2586600	E3	2586427	2586793	chr16.929
chr16	2591000	2591600	E3	2590917	2591271	chr16.932
chr16	2607200	2608200	E3	2607533	2607751	chr16.938
chr16	2689000	2689200	E3	2688976	2690314	chr16.981
chr16	2692400	2693000	E3	2692397	2692572	chr16.982
chr16	2694200	2695000	E3	2694792	2695313	chr16.983
chr16	3105800	3106000	E3	3105759	3106256	chr16.1146
chr16	3292600	3294600	E3	3292726	3293135	chr16.1208
chr16	3687200	3688000	E3	3687387	3687795	chr16.1264
chr16	4060600	4061000	E3	4060217	4062038	chr16.1325
chr16	4394200	4394600	E3	4394261	4395171	chr16.1391
chr16	4394800	4395800	E3	4394261	4395171	chr16.1391
chr16	4449000	4450200	E3	4449378	4449587	chr16.1416
chr16	4508800	4509200	E3	4509021	4509870	chr16.1430
chr16	4509600	4510400	E3	4509021	4509870	chr16.1430
chr16	4556200	4557000	E3	4556455	4556749	chr16.1439
chr16	4561000	4561000	E3	4560927	4561854	chr16.1440
chr16	4561600	4562000	E3	4560927	4561854	chr16.1440
chr16	4572400	4573000	E3	4572873	4573341	chr16.1443
chr16	4690400	4691400	E3	4690496	4691414	chr16.1476
chr16	4712600	4713400	E3	4712701	4713053	chr16.1490
chr16	4728800	4729000	E3	4728504	4730898	chr16.1497
chr16	4731200	4732400	E3	4731986	4733425	chr16.1498
chr16	4733200	4733400	E3	4731986	4733425	chr16.1498
chr16	4739200	4739600	E3	4739381	4739654	chr16.1503
chr16	4742000	4742400	E3	4740708	4744929	chr16.1504
chr16	4854000	4854600	E3	4853872	4854556	chr16.1541
chr16	4902200	4902400	E3	4902276	4902492	chr16.1544
chr16	8725000	8726400	E3	8725721	8725918	chr16.1651
chr16	8726600	8727000	E3	8726407	8727293	chr16.1652
chr16	8964800	8965400	E3	8964943	8965228	chr16.1667
chr16	9035200	9036400	E3	9035591	9035843	chr16.1674
chr16	9217800	9218400	E3	9217691	9218179	chr16.1685
chr16	10391400	10392000	E3	10391267	10391649	chr16.1698
chr16	10722000	10723400	E3	10722772	10723127	chr16.1710
chr16	10729400	10729400	E3	10729238	10729609	chr16.1712
chr16	10855000	10857200	E3	10856249	10856804	chr16.1720
chr16	10855000	10857200	E3	10855899	10856047	chr16.1719
chr16	10863400	10864800	E3	10864792	10865118	chr16.1725
chr16	10863400	10864800	E3	10863885	10864030	chr16.1724
chr16	10900800	10901200	E3	10900725	10900891	chr16.1728
chr16	10936800	10937400	E3	10936937	10937132	chr16.1735
chr16	10965000	10965400	E3	10964941	10965313	chr16.1739
chr16	10988600	10989400	E3	10989274	10989522	chr16.1746
chr16	11012200	11012600	E3	11012102	11012971	chr16.1749
chr16	11274600	11274800	E3	11274079	11274977	chr16.1780
chr16	11275200	11276000	E3	11275099	11276947	chr16.1781
chr16	11276200	11276400	E3	11275099	11276947	chr16.1781
chr16	11405200	11405400	E3	11405012	11405387	chr16.1807
chr16	11591600	11592000	E3	11591157	11591731	chr16.1854
chr16	11670600	11670800	E3	11670701	11671171	chr16.1868
chr16	11691200	11691600	E3	11691017	11691454	chr16.1874
chr16	11691800	11692600	E3	11692257	11692718	chr16.1875
chr16	11706200	11706400	E3	11705947	11706642	chr16.1876
chr16	11706600	11707000	E3	11705947	11706642	chr16.1876
chr16	11707800	11708200	E3	11707258	11707997	chr16.1877
chr16	11719000	11719000	E3	11718761	11719162	chr16.1880
chr16	11723000	11723800	E3	11722972	11723258	chr16.1881
chr16	11733600	11735200	E3	11734118	11734683	chr16.1882
chr16	11772400	11773200	E3	11772250	11772461	chr16.1888
chr16	11794600	11794600	E3	11794458	11794814	chr16.1889
chr16	11794800	11795000	E3	11794458	11794814	chr16.1889
chr16	12127600	12128200	E3	12127875	12128367	chr16.1907
chr16	12129000	12129800	E3	12128922	12129049	chr16.1908
chr16	12135000	12135600	E3	12135392	12135706	chr16.1909
chr16	12156400	12156400	E3	12156307	12157048	chr16.1910
chr16	12594600	12595200	E3	12594719	12595029	chr16.1928
chr16	12667400	12667600	E3	12666995	12667655	chr16.1940
chr16	14448600	14449000	E3	14448243	14449014	chr16.1965
chr16	14959000	14959800	E3	14959367	14959685	chr16.1991
chr16	15165800	15166400	E3	15165879	15166448	chr16.2015
chr16	15616600	15617000	E3	15616881	15617389	chr16.2034
chr16	15683800	15685000	E3	15684690	15685205	chr16.2036
chr16	15686600	15687200	E3	15687149	15687464	chr16.2037
chr16	15700600	15702800	E3	15701616	15702028	chr16.2039
chr16	16092200	16092400	E3	16092243	16092669	chr16.2074
chr16	16092600	16092600	E3	16092243	16092669	chr16.2074
chr16	16300000	16300400	E3	16300246	16300624	chr16.2103
chr16	16357600	16358000	E3	16357854	16358167	chr16.2107
chr16	17157000	17158000	E3	17157086	17157480	chr16.2139
chr16	17247600	17249200	E3	17248800	17249222	chr16.2147
chr16	17258000	17258800	E3	17257927	17258043	chr16.2149
chr16	17332400	17332600	E3	17332448	17332719	chr16.2154
chr16	17367200	17367400	E3	17367043	17367335	chr16.2157
chr16	17414200	17416000	E3	17415688	17416048	chr16.2159
chr16	17436000	17437000	E3	17435993	17436140	chr16.2161
chr16	17437400	17438000	E3	17437688	17437896	chr16.2162
chr16	17438400	17439200	E3	17438910	17439205	chr16.2163
chr16	17440000	17445000	E3	17444058	17444465	chr16.2166
chr16	17440000	17445000	E3	17442340	17442543	chr16.2165
chr16	17440000	17445000	E3	17440530	17440652	chr16.2164
chr16	17451200	17455800	E3	17454665	17455090	chr16.2170
chr16	17451200	17455800	E3	17453678	17453935	chr16.2169
chr16	17451200	17455800	E3	17452354	17452451	chr16.2168
chr16	17451200	17455800	E3	17451263	17451409	chr16.2167
chr16	17469400	17470400	E3	17469617	17470071	chr16.2172
chr16	17473400	17475000	E3	17474487	17474848	chr16.2174
chr16	17511000	17511800	E3	17510324	17511083	chr16.2177
chr16	17545400	17546200	E3	17545744	17546085	chr16.2179
chr16	18541800	18542200	E3	18541658	18541998	chr16.2216
chr16	18599400	18599800	E3	18599472	18599535	chr16.2221
chr16	19083800	19084400	E3	19083718	19083830	chr16.2235
chr16	19191200	19191600	E3	19191167	19191603	chr16.2244
chr16	20420600	20422000	E3	20421029	20421789	chr16.2285
chr16	20756200	20757800	E3	20756268	20756474	chr16.2295
chr16	21370200	21371800	E3	21371354	21371906	chr16.2319
chr16	21374200	21376400	E3	21375065	21375505	chr16.2320
chr16	21379000	21379800	E3	21379183	21379605	chr16.2321
chr16	21380200	21381000	E3	21380168	21380269	chr16.2322
chr16	21386400	21386800	E3	21386607	21386960	chr16.2324
chr16	21801400	21803200	E3	21801821	21802326	chr16.2355
chr16	22365000	22365400	E3	22364931	22365149	chr16.2396
chr16	22617600	22619000	E3	22617937	22618455	chr16.2405
chr16	22799400	22799600	E3	22799490	22799772	chr16.2408
chr16	23516000	23516400	E3	23516021	23516519	chr16.2431
chr16	23527800	23528200	E3	23528123	23528312	chr16.2433
chr16	23532400	23532600	E3	23532569	23532607	chr16.2435
chr16	23539200	23541400	E3	23540577	23540894	chr16.2437
chr16	23539200	23541400	E3	23540103	23540266	chr16.2436
chr16	23549800	23550800	E3	23550036	23550176	chr16.2438
chr16	23818200	23819000	E3	23818386	23818714	chr16.2458
chr16	23960800	23962800	E3	23961354	23961436	chr16.2464
chr16	23963800	23964200	E3	23963786	23964027	chr16.2466
chr16	24025000	24026600	E3	24025444	24026020	chr16.2469
chr16	24045400	24046600	E3	24046377	24047146	chr16.2470
chr16	25018000	25018200	E3	25017890	25018199	chr16.2491
chr16	27311400	27311800	E3	27311248	27311506	chr16.2548
chr16	27352200	27353400	E3	27352893	27353267	chr16.2557
chr16	27352200	27353400	E3	27352019	27352287	chr16.2556
chr16	27358200	27359400	E3	27358058	27358540	chr16.2558
chr16	27770800	27771400	E3	27771248	27771682	chr16.2628
chr16	27770800	27771400	E3	27770678	27770836	chr16.2627
chr16	27771600	27771800	E3	27771248	27771682	chr16.2628
chr16	28152200	28152800	E3	28152473	28152598	chr16.2707
chr16	28508200	28509200	E3	28508690	28509971	chr16.2750
chr16	28536200	28536600	E3	28536159	28536332	chr16.2761
chr16	28543400	28543600	E3	28543510	28543669	chr16.2762
chr16	28619800	28620000	E3	28619961	28620904	chr16.2782
chr16	28995000	28995600	E3	28995373	28996876	chr16.2837
chr16	29025000	29026400	E3	29025350	29025546	chr16.2839
chr16	29105800	29106200	E3	29106105	29106638	chr16.2845
chr16	29115400	29116200	E3	29116098	29116132	chr16.2846
chr16	29126000	29129600	E3	29126535	29127349	chr16.2848
chr16	29129800	29130000	E3	29129665	29130318	chr16.2849
chr16	29130200	29131000	E3	29129665	29130318	chr16.2849
chr16	29140200	29140800	E3	29139011	29145765	chr16.2853
chr16	29141400	29141600	E3	29139011	29145765	chr16.2853
chr16	29159600	29160200	E3	29158711	29160710	chr16.2864
chr16	29160600	29161600	E3	29158711	29160710	chr16.2864
chr16	29163200	29164400	E3	29163649	29164269	chr16.2866
chr16	29163200	29164400	E3	29163288	29163462	chr16.2865
chr16	29164600	29167800	E3	29166181	29167031	chr16.2867
chr16	29183200	29186000	E3	29184675	29185327	chr16.2873
chr16	29195800	29196000	E3	29195658	29199363	chr16.2876
chr16	29196400	29197200	E3	29195658	29199363	chr16.2876
chr16	29235600	29236600	E3	29235629	29236449	chr16.2892
chr16	29259400	29260200	E3	29259368	29260421	chr16.2898
chr16	29302400	29303000	E3	29301657	29303344	chr16.2921
chr16	29311400	29312200	E3	29312109	29313714	chr16.2925
chr16	29311400	29312200	E3	29311262	29312018	chr16.2924
chr16	29329000	29329800	E3	29329368	29329672	chr16.2932
chr16	29329000	29329800	E3	29328956	29329256	chr16.2931
chr16	29330000	29331000	E3	29329815	29330490	chr16.2933
chr16	29349000	29349200	E3	29348621	29349235	chr16.2943
chr16	29354200	29355200	E3	29354250	29354574	chr16.2945
chr16	29358200	29360000	E3	29358343	29358741	chr16.2946
chr16	29365600	29366000	E3	29365732	29366096	chr16.2948
chr16	29468800	29469000	E3	29468536	29469177	chr16.2951
chr16	29630000	29630200	E3	29629979	29630308	chr16.2966
chr16	29657200	29657400	E3	29657015	29657354	chr16.2975
chr16	29664600	29665000	E3	29664840	29665182	chr16.2977
chr16	29666400	29666800	E3	29666258	29666731	chr16.2978
chr16	30088800	30089400	E3	30089097	30089274	chr16.3060
chr16	30097000	30097000	E3	30096723	30097011	chr16.3064
chr16	30097200	30097400	E3	30097253	30097582	chr16.3065
chr16	30098400	30099200	E3	30098530	30099106	chr16.3067
chr16	30104000	30104600	E3	30103729	30104435	chr16.3070
chr16	30198800	30199000	E3	30198712	30198902	chr16.3087
chr16	30485600	30487000	E3	30484804	30485628	chr16.3117
chr16	30490000	30490600	E3	30490190	30490286	chr16.3118
chr16	30579600	30580000	E3	30579451	30579942	chr16.3136
chr16	30724400	30725200	E3	30724917	30725382	chr16.3157
chr16	30735000	30735600	E3	30735141	30735250	chr16.3163
chr16	30739400	30741000	E3	30740139	30740530	chr16.3166
chr16	31140000	31140000	E3	31139849	31142367	chr16.3273
chr16	31140200	31140400	E3	31139849	31142367	chr16.3273
chr16	31142200	31142600	E3	31139849	31142367	chr16.3273
chr16	31145400	31146200	E3	31145330	31146484	chr16.3274
chr16	31276800	31277400	E3	31276584	31277281	chr16.3302
chr16	31361600	31362200	E3	31361457	31361955	chr16.3310
chr16	31379400	31379800	E3	31379171	31379611	chr16.3319
chr16	31880800	31881000	E3	31880782	31881198	chr16.3382
chr16	46691800	46693200	E3	46692741	46693304	chr16.3659
chr16	46893800	46894400	E3	46893752	46894181	chr16.3678
chr16	46933200	46934000	E3	46933212	46933796	chr16.3682
chr16	46951400	46952000	E3	46951749	46951950	chr16.3687
chr16	47050200	47050400	E3	47050344	47051093	chr16.3696
chr16	48492200	48493000	E3	48492376	48492539	chr16.3743
chr16	48570600	48570800	E3	48570018	48571610	chr16.3748
chr16	48571000	48571600	E3	48570018	48571610	chr16.3748
chr16	50126800	50127800	E3	50127447	50127979	chr16.3993
chr16	50305400	50305800	E3	50305372	50305613	chr16.4007
chr16	50346600	50348600	E3	50347446	50348364	chr16.4034
chr16	50346600	50348600	E3	50346520	50347044	chr16.4033
chr16	50622600	50623200	E3	50622760	50623554	chr16.4071
chr16	50645400	50646200	E3	50644889	50645965	chr16.4079
chr16	50715800	50716400	E3	50714863	50715857	chr16.4116
chr16	50718000	50719400	E3	50719065	50720027	chr16.4118
chr16	50718000	50719400	E3	50717703	50718293	chr16.4117
chr16	50720000	50720400	E3	50719065	50720027	chr16.4118
chr16	50732600	50734600	E3	50733658	50734023	chr16.4124
chr16	50741200	50742600	E3	50742595	50742929	chr16.4125
chr16	50752600	50753000	E3	50752776	50752959	chr16.4129
chr16	50769400	50769800	E3	50769769	50769868	chr16.4131
chr16	53128200	53128400	E3	53127948	53128297	chr16.4173
chr16	53515600	53516600	E3	53516078	53516374	chr16.4193
chr16	55542200	55542400	E3	55542133	55542599	chr16.4271
chr16	55817000	55817200	E3	55816495	55817111	chr16.4296
chr16	56333000	56333600	E3	56333128	56333643	chr16.4320
chr16	56950200	56950600	E3	56950550	56950668	chr16.4427
chr16	56985400	56985600	E3	56985076	56985825	chr16.4432
chr16	57048600	57049400	E3	57048629	57048825	chr16.4445
chr16	57057400	57059200	E3	57058874	57059195	chr16.4447
chr16	57060400	57061000	E3	57059838	57060519	chr16.4448
chr16	57078200	57080200	E3	57079656	57080115	chr16.4454
chr16	57078200	57080200	E3	57079315	57079571	chr16.4453
chr16	57094200	57096800	E3	57096382	57096594	chr16.4460
chr16	57094200	57096800	E3	57095074	57095700	chr16.4459
chr16	57100400	57101800	E3	57101398	57101557	chr16.4462
chr16	57100400	57101800	E3	57100479	57100904	chr16.4461
chr16	57117800	57118400	E3	57118109	57118715	chr16.4469
chr16	57119000	57119200	E3	57118842	57119169	chr16.4470
chr16	57124200	57125000	E3	57124467	57124587	chr16.4471
chr16	57200200	57202000	E3	57200930	57201088	chr16.4504
chr16	57274600	57275000	E3	57274889	57275005	chr16.4507
chr16	57391600	57392400	E3	57391574	57392005	chr16.4529
chr16	57701000	57701600	E3	57700985	57702512	chr16.4643
chr16	57702000	57702600	E3	57700985	57702512	chr16.4643
chr16	57844400	57844800	E3	57844089	57844605	chr16.4699
chr16	57928000	57928200	E3	57927688	57928208	chr16.4706
chr16	66201000	66201800	E3	66201476	66201674	chr16.4844
chr16	66239600	66239800	E3	66239655	66239847	chr16.4847
chr16	66402000	66402400	E3	66401934	66403420	chr16.4877
chr16	66403000	66403800	E3	66401934	66403420	chr16.4877
chr16	66521000	66521800	E3	66520795	66521663	chr16.4900
chr16	66642200	66642800	E3	66642093	66642827	chr16.4920
chr16	67148400	67149600	E3	67149496	67149896	chr16.5003
chr16	67469200	67469800	E3	67468993	67471259	chr16.5077
chr16	67493400	67494200	E3	67493237	67494278	chr16.5090
chr16	67522600	67523000	E3	67522799	67522929	chr16.5096
chr16	67526600	67528200	E3	67527994	67528122	chr16.5097
chr16	67538400	67539600	E3	67538200	67538788	chr16.5098
chr16	67580600	67581800	E3	67580676	67581696	chr16.5112
chr16	67707000	67707200	E3	67706600	67707134	chr16.5130
chr16	67707800	67708400	E3	67707533	67708403	chr16.5131
chr16	68028800	68029800	E3	68029511	68029564	chr16.5196
chr16	68039600	68040000	E3	68039616	68040123	chr16.5198
chr16	68042000	68042600	E3	68042162	68042330	chr16.5199
chr16	68291400	68291600	E3	68291201	68292399	chr16.5212
chr16	68291800	68291800	E3	68291201	68292399	chr16.5212
chr16	68323600	68323800	E3	68323575	68323765	chr16.5220
chr16	68330400	68331400	E3	68330659	68330895	chr16.5221
chr16	68507800	68508000	E3	68507691	68507993	chr16.5261
chr16	70438000	70438200	E3	70438122	70438593	chr16.5389
chr16	70465000	70465200	E3	70464691	70465262	chr16.5392
chr16	72206200	72207400	E3	72206130	72206591	chr16.5559
chr16	72234800	72236600	E3	72236284	72236740	chr16.5560
chr16	72821000	72821400	E3	72821168	72822724	chr16.5564
chr16	72874800	72875000	E3	72874575	72874832	chr16.5571
chr16	72942000	72943000	E3	72942120	72942736	chr16.5577
chr16	73159800	73160000	E3	73159913	73160108	chr16.5612
chr16	73187200	73188400	E3	73187889	73188513	chr16.5613
chr16	74483400	74483600	E3	74483488	74483592	chr16.5644
chr16	74597600	74599000	E3	74597702	74598001	chr16.5646
chr16	75540400	75540800	E3	75540419	75540875	chr16.5735
chr16	79133000	79133400	E3	79132929	79133087	chr16.5778
chr16	81465200	81466200	E3	81465627	81466060	chr16.5844
chr16	81517000	81517400	E3	81517058	81517376	chr16.5855
chr16	81527200	81528600	E3	81527056	81527807	chr16.5856
chr16	81534800	81535200	E3	81534787	81535236	chr16.5859
chr16	81538400	81540200	E3	81538633	81539017	chr16.5860
chr16	81547000	81548200	E3	81547745	81548039	chr16.5861
chr16	81584000	81586000	E3	81584710	81585596	chr16.5867
chr16	81592200	81593000	E3	81592457	81592873	chr16.5868
chr16	81642000	81642800	E3	81642076	81643395	chr16.5878
chr16	81666400	81667200	E3	81666240	81666801	chr16.5886
chr16	81829600	81829800	E3	81829652	81829892	chr16.5936
chr16	81830200	81831800	E3	81831103	81831483	chr16.5937
chr16	81838000	81838600	E3	81837978	81838211	chr16.5939
chr16	81851400	81852200	E3	81851493	81851854	chr16.5940
chr16	81857000	81857600	E3	81856707	81857111	chr16.5941
chr16	81866600	81867000	E3	81866574	81866751	chr16.5943
chr16	81870400	81870600	E3	81870503	81870574	chr16.5944
chr16	81900400	81901000	E3	81900356	81900969	chr16.5947
chr16	81989800	81990400	E3	81990246	81990473	chr16.5951
